,review,yuyong
269,"샘플써보고 좋아서 본품구매했습니다
 샘플에서는 몰랐던 알갱이가 있어서 롤링잘해서 흡수시켜야합니다
 자극없이 유분기많지않은 수분크림입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.1884
270,"샘플써보고 좋아서 본품구매했습니다
 샘플에서는 몰랐던 알갱이가 있어서 롤링잘해서 흡수시켜야합니다
 자극없이 유분기많지않은 수분크림입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0085
271,"데일리로 순하게 바르기 좋아여~ 재구매 의사ㅇㅇ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0037
272,"촉촉하고 좋습니다!!잘샀어요 ㅎㅎ배송도 빨라여
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0054
273,"수분크림 다 떨어져서 화해 평점 랭킹 높은 제품들로 서치하다가 구매했습니다!
 올영 평점도 높아서 믿고 산 제품이에요~~
 
 스킨케어 제품 잘못쓰면 항상 여드름 나서 쉐어버터 들어간 제품 절대 안쓰고 성분 꼼꼼히 따져보고 사는 편인데, 이 제품은 여드름 유발 없이 보습+수분에 충실한 제품이라 마음에 들었습니당~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9817
274,"친구한테 선물해줬는데 친구가 엄청 촉촉하다고 그러네용☺️
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0512
275,"남자친구가 끈적끈적 하지 않은 걸 좋아해서
 매번 구입하는 제품이에요
 금액은 좀 있지만 좋답니다:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0044
276,"수부지에 좋다고 해서 샀는데 본인이 수부지가 아닌가봐요ㅠ
 단독으로 바르면 건조해서 다른 수분크림이랑 2겹으로 사용합니다.. 제 기준 재구매의사 없고용.. 역시 피부는 사바사..
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9457
277,"자극없고 촉촉해서 조아용
 근데 단점은 알갱이?? 가 잘 안녹아서 ㅠㅠ
 아침에 화장할때는 안쓰고 밤에 자기전이 발라요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.3496
278,"엄청 좋은지 나쁜지
 아직은 모르겠지만.
 따갑거나 여드름이 올라오지는 않아요 ~
 시간 지나도 촉촉 한거 같아요
 크림 바르고 롤링 많이 하는데
 알갱이가 안 녹는것인지..ㅠㅠ
 알갱이가 안 없어져서
 비비 바를 때마다 마다 계속 떼어내줘야해서
 조금 불편해요..
 그래서 재구매 고민 중이예요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.4062
279,"자극없이 순하고 얼굴에 수분감이 잘스며들어요!
 T존만 유분기가 있는 복합성인데 이거바르고나면 개기름도 안뜨고 좋아용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.3963
280,"올리브영 후기나 다른 곳에서도 후기가 좋은편이라 믿고 구매해봤어요.^^
 오늘 처음 사용해봤는데 정말 순해요 촉촉하구요😜
 피부가 수분부족 지성피부인데 바를 때 순하다라는게 느껴져서 앞으로 자주 사용할 것 같습니다 !!
 안그래도 마스크착용 때문에 피부에 하나둘씩 올라왔는데 진정 제품으로도 좋은 거 같아요 ~
 자작나무가 피부에 좋다곤 들었었는데 제 피부에 맞을지 안맞을지 고민하다가 후기들보고 구매해봤는데 너무 잘 산거같아요^^ 앞으로 자주 사용할 것 같아요ㅎㅎ 재구매의사 1000%% 세일하고 있으니까 구매 고민하고 계신분들 한번 사용해보셔요 ~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9787
281,"무겁지않고 가볍게 바르기 좋은 스킨케어 제품이에요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0041
282,"진짜 좋아용 ㅎㅎ 올리브영에서 사응품으로 주셔서 써봤었는데 너무.촉촉하고 발림성도 부드럽게 잘발리고 바를때 시원하면서 알맹이가 있어요 ! 잘 풀어서 발라줘야해용 열감오를때 바르면 효과가 좋아요 ㅠㅠ 아무리 덧발라듀 하얗게 백탁일어나는 현상도 없고 바르면 바로 사라지는 느낌이 최고에요 라운드랩은 항상 자극없고 순한제품으로 만들어주셔서 좋아오ㅠㅠ 트러블도 안올라오규 전 민감성인데도 두세번 덧발라주면 끈적이는감은 있어도 제 인생 크림인것 같아서 여행용 크림도 사고 했답당 저는 앰플쓰고 이크림 썼는데 화장이 물광처럼 잘먹었어요 ! 반짝반짝 했답니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9768
283,"자작나무 세럼을 너무 만족해서 크림도 샀는데 크림은 세럼보다 별로에요. 알갱이가 잘 터지지않고 바르면 흡수도 느린거같아 잘 두드려 줘야되요. 같은 라인 세럼에 비해 살짝 아쉽습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.7002
284,"가벼운 제형이라 마무리감이 산뜻합니다
 이 날씨엔 좀 건조하다고 느껴지긴 했는데.
 신기하게 속건조는 리치한 크림 쓸 때보다 줄었네요 
 강추! 근데 화장할때 보면 알갱이가 좀 남아있어요ㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9698
285,"순함 끈적이지 않고 가볍지도 않고 적당함 근데 알갱이 같은게 있어서 아침에 쓰기엔 약간 불편하고 저녁에 듬뿍 바르고 자기 좋음
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9511
286,"48시간 수분 지속이라고 써있는데 그정도는 아닌거 같아요 생각보다 촉촉함이 오래가지는 않습니다ㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.004
287,"성분이 순해서 좋아요 그런데 제 피부에는 트러블이 더 안날뿐 원래 피부가 개선되진 않았어요~! 그래도 민감성 피부라 트러블 더 나지 않은것만해도 다행이네요!~촉촉해여!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9762
288,"<작성자 소개>
 나이: 20대 초반
 성별: 여
 피부타입: 이마에만 여드름이 나고 볼은 건조함
 
 유튜버 디렉터 파이님 리뷰 보고 구매했습니다. 성분도 좋고 특히 여드름 피부에 좋다고 해서 선택했습니다.
 3주 정도 사용해보고 작성중인데, 실제로 정말 마음에 드는 제품입니다! 최근에 썼던 제품 중 가장 순해요ㅠㅠㅠ!!
 여드름 피부 아니시더라도 민감 피부라면 써보면 좋으실 거 같습니다~!
 제형도 일반 수분크림 타입보다 더 부드럽고 수분 함량이 많다고 느꼈습니다. 만지면 기분이 좋아지는 제형이에요
 용량이 많은 편은 아니지만 할인할 때 사서 잘 산 거 같아요. 하지만 건성분이 쓰시면 좀 건조하다고 느끼실 수도 있을 거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9783
289,"자작나무선크림에 증정품으로 들어있던 수분크림을 써보고 넘 잘맞아서 더 큰용량으로 구매하게 되었어요.
 제형이 가벼운편이라 바르는 느낌도 넘 좋고 촉촉해서 수분크림 유목민에서 이제 정착하려고 해요.
 근데 안에 알갱이(?)같은게 있어요. 다른 후기들에는 몇번 문지르면 알갱이가 스며든다고 하는데 저는 약간 겉도는 느낌이라 파운데이션 바르기전에 사용하면 파데가 약간 때처럼 밀리더라구요
 때처럼 밀리는게 피부 각질이 원인인줄 알았더니 기초에 문제가 있는거라고해서 원인이 그 알갱이가 아닌가 싶네요ㅠ 암튼 그래서 요즘엔 자기전에만 팩처럼 듬뿍 올려놓고 잡니당. 그러면 다음날 수분 가득해서 좋아용ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.972
290,"요즘 건조해서 수분크림 찾고있었는데 라운드랩 순하고 촉촉해서 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.005
291,"피부가 악성 건성이라 겨울철에는 매일 팩을 해야 할정도라서
 리뷰보고 이제품이 할인을 하길래 구매 하게 되었습니다.
 팩을 하고 촉촉해진 피부에 수분을 잡아주는 수분크림이 마침
 필요했는데 수분을 엄청 잡아주네요^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9131
292,"촉촉하고 바르기 좋아요
 전에쓰던 앰플보다도 유분기가 없이 잘 스며드는 느낌이에요 왕창사서 쟁여뒀어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.2463
293,"바르면 촉촉해서 좋긴해요 ! 근데 알갱이들이 잘 안터져서 ㅠ ㅠ 하나하나 터뜨려야되는게 좀 불편하네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.1327
294,"처음 써보고 반해서 이것만 열심히 써보려구요 야간일을 하는데 날씨가 이렇게 추워도 출근하기전에 바르고 나가면 오전에 퇴근하고 들어올때까지 피부가 마르지않고 건조해지지 않아서 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.6776
295,"원인모를 좁쌀인지 뭔지로 인해서 거의 1년째 화장품도 계속 바꿔보고 병원도 다니고 해봤는데 안없어지고.. 이제 또 겨울이라 건조한데 사용하던 닥터지꺼 다 써서 다른거 사본건데 이게 더 뭐 나는거 같네요.. 진짜 저 같은 사람들을 위해 작게 샘플용들좀 제작해주면 안되나 싶지만 그럴리가 없지 ㅠㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.1821
296,"자극없이 순하고 보습력 좋음ㅋ
 남친이랑 같이 쓰는대 둘다 심하진 않지만트러블이 가끔 올라오는피부인데 잘 맞음ㅋㅋㅋ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0069
297,"평소 좁쌀여드름이 많이 나는 복합성인데
 속건조 잡아줘서 좋아요 ㅎㅎㅎ",0.0036
298,여름에 가벼운 수분크림 원했는데 딱이에요! 아침에 가볍게 바르기 좋아요,0.0034
299,복합성에돟다고 이뷰 봐서 주문햇어용 피부에 잘맞음 젛겟어여ㅔ,0.0039
300,유명한 제품이길래 한번 사봤어요!! 아직 써보진않았지만 기대해볼게요,0.003
301,"건성피부에도 나쁘지 않게 촉촉하고 좋은것 같아요 
 추천합니다!",0.004
302,피부 진정이 되었고 지성 피부에 적합할 거 같아요 복합성도 괜찮을 거 같아요,0.004
303,지성인데 요즘날씨에 데일리로 사용하기 너무좋아요!!!,0.004
304,좋아요 10통째쓰는듯 화장전에 쓰면 망한다는거 빼고는 완전 인생크림..,0.0037
305,엄청 순해요. 자극이 없어서 듬뿍 바르고 자면 다음날 피부가 촉촉하네용,0.0039
306,"제품은 좋은 것 같은데 이상하게 제 피부에서는 피지? 좁쌀?이 올라와요ㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0046
307,무겁지않으면서 수분도 채워주고 좋네요 겨울엔 어떨지 모르겠지만 현재는 만족합니다,0.0051
308,"기름있는거 바르면 자꾸 뒤집어지는 피부인데
 건조해서 발라봤더니 촉촉해용",0.0046
309,상품평 좋아서 구매했는데 아직은 그닥 모르겠지만 기대하고 있어요,0.0043
310,수분감이 막 느껴지는건 아니지만 바르고 시간지나도 당김없이 괜찮네요 원플원이라 더 좋네요,0.0049
311,가벼운 제형으로 바르면 가볍게 스며드는데 당기지않아 좋습니다,0.0037
312,"유명하길래 사용해봤는데 잘 사용하고 있습니다 완전 가벼운 제형은 아니라 자기 전에 바르는 용으로 사용하고 있어요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.4835
313,"2번째 구매인데 저렴한게 수분크림 쓸수 잇어 
 구매햇어요 여름철에 유분기가 없는 제품이라
 좋아요",0.0037
314,"지성피부가 여름에 사용하기 좋은 수분크림입니다
 알갱이는 겉도는 느낌이에요",0.0037
315,건조할때 무난하게 바르기 좋아요 예민한 편인데 수ㄴ항거 같아요~!!!!,0.004
316,"좋아요. 적극 추천합니다. 배송도 빨라요.
 재구매 가즈아~",0.0044
317,싸게구매 완려햇습니다 좋네요 이거만쓰는데 피부에 딱적합해여,0.0049
318,생각보다 보습감은 많이 없지만 가볍게 바르기가 좋아요!!,0.0047
319,"무난하게쓰기조은착한성분이라맘에드는제품이에요 만족해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.004
320,"수부지 피부에는 단독으로 사용하는 것 보다 다른 제품도 같이 사용하면 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0041
321,너무너무 맘에들고 최고에요 정말 담에도 추천합니다 좋아요,0.004
322,"수분감이랑 촉촉함이 맘에들어요~~
 흡수시키면 끈적임없는게 맘에듭니다~",0.004
323,"이 상품으로 말씀드리자면 아주 수분쵹쵹해지는 상품이에요 완벽에 가깝다고해도 과언이 아닙니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0734
324,처음써보는데 아주 좋네요 발림좋고 보습좋고 잘 쓰도록 하겠습니다,0.004
325,순하고 보습잘되는데 기름지지 않아서 좋아요 여름에 바르기 딱 좋은 크림입니다,0.0055
326,항상 사용하는 제품입니다. 부드럽고 자극적이지 않아여. 보습력도 뛰어난 제품입니다.,0.0034
327,"저는 이제품만 사용하고 있어요^^ 수분감도 좋고, 촉촉하고 좋아요~♡
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0062
328,원래 군대에서 닥터지꺼 쓰다가 세일기간에 구매해봤는데 가격도 착하고 보습성도 더 좋네요.,0.0043
329,"엄청 좋은것도 잘모르겠고 안좋은것도 몰겠어용 자극없는거같고 끈적이지도 않아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0045
330,여름에 쓰기 너무 좋네요 수분만 딱 채워주는 느낌 원플원까지 추천합니다,0.0039
331,복합성인데 한번 유명한거 써보자하고 사봤어요! 아직 수분크림 정착못했는데 정착해야하는 부분인가요..,0.0041
332,"많이 끈적이지 않고 좋은데, 안에 알갱이가 녹는거 같진 않아요..",0.0049
333,처음 써보는데 촉촉하니 좋네요 수분이 가득한 느낌이에요!!,0.0031
334,자작나무 첨써보는데 후기가너무좋아서 기대됩니다 잘써볼께요,0.0038
335,수분크림이 마침 떨어져서 원플원이길래 그냥 별생각없이 샀는데 좋네요,0.0033
336,"처음써봤는데 너무 만족스럽네요
 재구매의사있습니다~~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0057
337,자주 구매하는 상품입니다^^! 순해서 자극없이 사용가능해요!,0.004
338,지금 까지 사용했던 수분크림중에 가장 만독도가 높은 제품이에요,0.0041
339,"모든피부용에
 다맞는듯ㅈ해요
 재구매입니다
 남편도가치써요ㅡㅎ",0.0036
340,유분기 거의 없이 수분 잘 채워주는거같아서 좋아요 수분 알갱이 잘 녹게 오래 롤링하니 좋네요!,0.0041
341,지성에 좋은 수분크림이라길에 구매했요 생각보다 오래쓸거같아서 기대중이에요,0.0042
342,"발림성도 좋고 무난하게 쓸 수 있어요 ㅎㅎ
 가벼운 제형이라 좋아요!!!!",0.0031
343,리운드랩 수분크림 첨 써보는데 나쁘지않네요 보습도 잘되구요,0.0039
344,온 가족이 쓰는 수분크림입니다. 발림성이 좋고 피부에 자극없어서 자주 애용합니다.,0.0042
345,"겨울 말고는 잘 쓸 수 있을 것 같아요. 1+1 할 때 더 살 예정입니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0042
346,바르면 생각보다 촉촉하고 시원판 느낌이 들어 좋아요~~^^,0.0035
347,일단 수분크림이다보니 보습에좋구요.이벤트중이라 1개더받게되어서 더좋네요.열심히발라보려고합니다!,0.0036
348,수분크림 쓰던게 남아서 살까말까 고민하다가 원플원이라 사봤는데 너무 좋네요 전 발림성이 가장 마음에 들었어요,0.0041
349,추천추천추천합니다 순해서 자극없고 발림성도 좋아요 수분감도 좋은것같아 맘에듭니다^^,0.0038
350,"성분이 순한게 느껴져요
 유분기가 많지않아서 바르고나서 손안씻어두되고 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.12
351,자극없이 순하고 보습이 좋아서 수부지 타입 정착템입니다.,0.0039
352,1+1이라서 후딱 구입했어요 너무 좋아용 그런데 바르고나면 알갱이같은게 있네요,0.0038
353,트러블 잘 나는데 안나고 조아용 촉촉하고 시원해요 세일해서 더 조아요,0.0045
354,수분크림 유목민 정착합니다! 막 눈에 띄게 좋은것 보다는 트러블이 안나요...,0.0042
355,가을까지사용하기좋을듯하네요...피부진정에좋아요..가볍고각질도덜생기고..피부가편안해요,0.0032
356,진짜 순하다는 말만 듣고 샀는데 너무 좋아요 제가 원하던 수분크림입니다,0.0048
357,"역시 수부지에는 이거!
 다른거좋다고해서 샀다가 피부다뒤집어지고
 이거쓰자마자 이틀만에 ㅎㅎ
 다시 돌아오고있답니다",0.0032
358,여름에 사용하기에 좋아요... 근데 건성 분들은 이것만 바르기엔 조금 부족할 수도 았을듯?? 끈적 거리는 거 싫어하시는 분은 딱 좋을 거에요,0.0044
359,"세수하고바로발라도좋고화장전후에발라도좋아요
 촉촉하고부드럽게발리고자극없이순해서좋아요
 수분크림바르고화장하니까더화장이잘먹어요",0.0042
360,"항상 쓰던 제품입니다. 이번에 1+1 하길래 냉큼 구매했어요!!
 겨울에는 사용하지 않지만 여름에는 이것만큼 좋은 수분크림은 없는 것 같아요!!]",0.0046
361,처음 써봤는데 진짜 지성분들에게 딱인 것 같아요 전에 쓴거는 유분감이 엄청 났었는데 이 수분크림은 적당해서 기름도 덜 올라오고 피부에 밀착도 잘 되는 것 같아용 냄새도 안나고요 짱입니다 앞으로 이 크림만 쓸 예정....ㅎㅎ,0.977
362,워낙 유명하길래ㅡ한번 사봤는데 여름에 가볍세 바르기레 좋네요! 워낙 수분감도 있고 가벼워서 겨울에는 별로일거같아요,0.0043
363,"속건조 심한데 이 크림 바르고는 속건조가 거의 없어요!
 가볍고 흡수 진짜 잘 되는데
 알갱이가 가끔 안터지는 게 있어서 화장할 때 나오더라구요 
 그게 조금 아쉬워요 
 그거 빼고는 다 조ㅎ아요",0.6232
364,"우선 미끌거리거나 하지 않고 촉촉하게 발리는 발림성이 좋아요! 바르고 나면 겉도는 거 없이 실키(?)한 마무리로 산뜻합니다! 
 단점이 있다면 안터지고 겉도는 알갱이가 꼭 한두알씩 있는데 그 위에 화장을 한다고 밀리고나 하진 않아요!",0.0037
365,"전부터 여러번쓴제품인데 순하고 좋아요 !! 
 잔이랑 다르게 알맹이같은게 조금많이느껴지긴하는데 괜찮겠지하고 사용하고있어요 ! 가볍게 바르게 좋습니다 !!",0.0059
366,수부지 피부에 적합해요 기름기도 안올라오구 엄청 촉촉하면서 피부에 쏙 스며드는 느낌? 순한 느낌도 확 들고 향이 없어서 좋아요!,0.0037
367,"원래 쓰던 제품인데 훨씬 싼가격에 살 수 있어 너무너무 좋아용ㅎㅎㅎ
 패드 써보고 싶었는데 샘플 넣어주셔서 좋아용
 피부가 예민한편인데 순하고 평범한편이에요.
 냉장고에 넣어 두었다가 쓰면 훨씬 좋아용",0.0047
368,기대했습니다. 좋은 가격에 구매할 수 있도록 배려해주셨어요.,0.0035
369,자극없이 순하고 넘 좋습니다 건조한 피부에 바르기 좋은거 같아요,0.003
370,"여름용 수분크림으로 아주 딱 좋은것같아요
 적당히 촉촉하고 지성피부에 추천드려요",0.0043
371,바르면 뭔가 입자가 만져져서 놀랬는대 보습이 확실히 좋고 순해서 잘 바를수있어요,0.0054
372,가격이 좀 비싸지만 듬뿍 바르면 피부 수분감에도 좋고 진정에도 좋아요,0.0031
373,"보습도 좋고 발림성도 좋다. 상품 자체에는 크게 만족하지만 양이 좀 아쉽다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0049
374,판매순위권에 있길래 구매해봤어요 밤에 바르고 자면 아침 세안 할 때까지 촉촉하게 잘 유지되는 것 같긴 한데 크림 안에 들어있는 알맹이가 녹지를 않아요 그래서 아침엔 절대 못바를 것 같아요,0.0039
375,"제가 찾던 수분크림이에요
 여름용으로 딱이네요
 극지성 여드름 피부라 하나도 자극없이 잘 발리구 흡수도 굿
 양이 작긴한데 원플원으로 사서 나름 만족",0.0058
376,전 수부지타입인데 여름에 바르기 딱 좋은 수분크림이예요. 게다가 알러지왔을때 발라도 진정이 싹 되더라구요!! 진정효과도 좋은가봐요!,0.0056
377,"피부타입이 민감수부지라 몇몇성분에 트러블 나는데
 이제품은 그런거 없이 잘 맞아서 2통째 쓰고 있어요
 근데 투명알갱이!!이거 넘나 불편해요 잘 터지지도 녹지도 않고 얼굴에 남아있어 아쉬워요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.8594
378,"순하고 트러블안나고 자극없고 
 예민한 수부지 피부인 저한테 잘 맞앗어요 
 향은 무향이에요 
 기름기없는 수분크림 넘 조아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9621
379,수분크림 있는데도 8월달 1+1행사 한다고 해서 부랴부랴 복합성피부에 좋다고 해서 구입했는데 좀 더 사용해봐야 할듯해요 아직 몇일 안되세요,0.0034
380,"제가 쓴건 아니고 동생이 이 제품으로 사달라고 해서 대신 구매해줬네요!
 지성 피부에 잘 맞는 것 같아요.
 이번에 수분크림 다 썼는데 같은 걸로 사달라고 하더라구요!
 드라마틱한 진정 효과는 없지만 무난템입니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.2139
381,"늘 사용하고있는 제품입니다 
 이번에도 잘 사용할께요
 좋아요~~",0.0042
382,"여러분 이거 사세요. 세일 할때 쟁여두세요! 너무 좋아요. 촉촉, 산뜻해요",0.0043
383,마무리감이 끈적이지도 않고 데일리 스킨케어에 정말 젛네요 같은 자작나무 토너랑 사용하는 중인데 더운 여름에는 스킨케어 후에 바로 화장도 가능할 정도로 흡수력이 좋아요,0.0037
384,"아이디얼포맨 수분크림만큼 좋습니다. 호기심에 구매 해봤는데, 저는 이게 더 잘 맞는거 같습니다. 너무 좋습니다. 가격이 조금만 더 쌌으면 좋겠네요.",0.0032
